,cust_id,sex,area,birthyr,hh_income,age,marital,ranseq,signup_date
14481,B100073299,F,inchon,1997,43000,24,固去,14481,2018-07-24 11:11:27.243860
14482,B100053470,F,inchon,1989,78000,32,固去,14482,2019-04-11 11:11:27.243860
14483,B100050658,F,seoul,1999,46000,22,固去,14483,2018-03-11 11:11:27.243860
14484,B100093850,M,seoul,1993,51000,28,固去,14484,2017-10-27 11:11:27.243860
14485,B100055527,M,gyunggi,1987,85000,34,扁去,14485,2018-06-22 11:11:27.243860
14486,B100095903,F,gyunggi,1977,53000,44,扁去,14486,2019-03-31 11:11:27.243860
14487,B100037267,F,gyunggi,1979,23000,42,扁去,14487,2017-02-23 11:11:27.243860
14488,B100081164,M,seoul,1993,83000,28,固去,14488,2017-10-10 11:11:27.243860
14489,B100066268,F,gangwon,1966,51000,55,扁去,14489,2019-08-29 11:11:27.243860
14490,B100031395,F,inchon,1997,53000,24,固去,14490,2019-05-25 11:11:27.243860
14491,B100045655,F,inchon,1968,43000,53,扁去,14491,2017-05-12 11:11:27.243860
14492,B100091333,M,gyunggi,1966,25000,55,固去,14492,2019-07-17 11:11:27.243860
14493,B100012806,F,gyunggi,1994,73000,27,固去,14493,2016-03-24 11:11:27.243860
14494,B100033391,M,seoul,1981,56000,40,扁去,14494,2017-02-06 11:11:27.243860
14495,B100045620,M,seoul,1990,43000,31,扁去,14495,2018-06-05 11:11:27.243860
14496,B100049153,F,inchon,1964,48000,57,扁去,14496,2016-11-15 11:11:27.243860
14497,B100043625,F,seoul,1993,71000,28,固去,14497,2017-07-26 11:11:27.243860
14498,B100087719,M,gangwon,1983,25000,38,扁去,14498,2016-11-08 11:11:27.243860
14499,B100081301,M,gyunggi,1979,55000,42,固去,14499,2017-09-14 11:11:27.243860
14500,B100046831,F,gyunggi,1987,51000,34,扁去,14500,2020-01-06 11:11:27.243860
14501,B100045756,M,seoul,1990,51000,31,固去,14501,2019-03-03 11:11:27.243860
14502,B100005548,F,seoul,1991,21000,30,固去,14502,2019-04-19 11:11:27.243860
14503,B100024485,F,gyunggi,1977,43000,44,扁去,14503,2019-06-13 11:11:27.243860
14504,B100016316,M,inchon,1980,75000,41,扁去,14504,2017-05-17 11:11:27.243860
14505,B100008398,M,inchon,1990,80000,31,固去,14505,2018-09-03 11:11:27.243860
14506,B100033167,M,gyunggi,1992,65000,29,固去,14506,2017-03-04 11:11:27.243860
14507,B100079953,F,gyunggi,1982,63000,39,扁去,14507,2016-07-24 11:11:27.243860
14508,B100002156,F,seoul,1978,66000,43,扁去,14508,2020-01-02 11:11:27.243860
14509,B100048556,F,seoul,1989,66000,32,固去,14509,2016-11-30 11:11:27.243860
14510,B100049782,M,seoul,1994,53000,27,固去,14510,2016-01-13 11:11:27.243860
14511,B100034833,M,gyunggi,1995,70000,26,固去,14511,2018-04-22 11:11:27.243860
14512,B100081724,F,inchon,1986,48000,35,固去,14512,2017-08-13 11:11:27.243860
14513,B100066546,F,inchon,1993,63000,28,扁去,14513,2017-05-13 11:11:27.243860
14514,B100016892,F,inchon,1989,48000,32,固去,14514,2016-06-23 11:11:27.243860
14515,B100003202,M,seoul,1982,58000,39,扁去,14515,2016-06-16 11:11:27.243860
14516,B100026822,F,seoul,1963,86000,58,扁去,14516,2018-02-17 11:11:27.243860
14517,B100064407,F,gangwon,1979,63000,42,扁去,14517,2017-11-01 11:11:27.243860
14518,B100042821,F,inchon,1979,23000,42,扁去,14518,2020-03-01 11:11:27.243860
14519,B100044630,F,seoul,2001,71000,20,扁去,14519,2019-08-21 11:11:27.243860
14520,B100024128,M,gyunggi,1992,40000,29,固去,14520,2019-05-04 11:11:27.243860
14521,B100002950,F,gyunggi,1987,48000,34,扁去,14521,2018-04-23 11:11:27.243860
14522,B100046106,M,gangwon,1987,85000,34,扁去,14522,2019-11-17 11:11:27.243860
14523,B100040150,M,gangwon,1989,70000,32,固去,14523,2017-03-12 11:11:27.243860
14524,B100052492,M,gyunggi,1989,20000,32,固去,14524,2019-07-09 11:11:27.243860
14525,B100054249,F,gyunggi,1990,48000,31,扁去,14525,2016-08-27 11:11:27.243860
14526,B100002841,F,seoul,1987,46000,34,固去,14526,2017-02-16 11:11:27.243860
14527,B100018943,F,seoul,1995,76000,26,固去,14527,2019-07-11 11:11:27.243860
14528,B100027546,M,seoul,1979,28000,42,扁去,14528,2019-03-02 11:11:27.243860
14529,B100015386,F,seoul,1995,26000,26,固去,14529,2017-03-08 11:11:27.243860
14530,B100013231,F,seoul,1995,26000,26,固去,14530,2016-12-17 11:11:27.243860
14531,B100015100,M,inchon,1988,70000,33,扁去,14531,2019-05-31 11:11:27.243860
14532,B100075579,F,inchon,1987,83000,34,扁去,14532,2017-02-13 11:11:27.243860
14533,B100011858,F,inchon,1984,23000,37,扁去,14533,2018-08-23 11:11:27.243860
14534,B100045262,F,gyunggi,1957,53000,64,固去,14534,2018-12-02 11:11:27.243860
14535,B100034355,M,gangwon,1978,53000,43,扁去,14535,2019-02-10 11:11:27.243860
14536,B100084996,M,inchon,1981,75000,40,扁去,14536,2018-11-14 11:11:27.243860
14537,B100002109,M,gangwon,1993,70000,28,固去,14537,2016-08-11 11:11:27.243860
14538,B100092344,F,gangwon,1991,63000,30,固去,14538,2017-10-02 11:11:27.243860
14539,B100061486,M,gyunggi,1990,70000,31,固去,14539,2018-06-29 11:11:27.243860
14540,B100015444,F,seoul,1998,54000,23,固去,14540,2018-11-17 11:11:27.243860
14541,B100017543,F,seoul,1991,71000,30,固去,14541,2019-11-27 11:11:27.243860
14542,B100028095,M,gangwon,1984,65000,37,扁去,14542,2018-04-20 11:11:27.243860
14543,B100079557,F,inchon,1986,83000,35,固去,14543,2019-06-15 11:11:27.243860
14544,B100099262,M,seoul,1989,48000,32,固去,14544,2017-06-28 11:11:27.243860
14545,B100011998,M,gangwon,1982,45000,39,扁去,14545,2018-01-27 11:11:27.243860
14546,B100083398,F,inchon,1994,48000,27,扁去,14546,2018-06-13 11:11:27.243860
14547,B100005271,M,seoul,1983,58000,38,扁去,14547,2017-10-04 11:11:27.243860
14548,B100058349,F,seoul,1986,56000,35,固去,14548,2020-06-10 11:11:27.243860
14549,B100079146,F,gyunggi,1993,48000,28,扁去,14549,2016-05-27 11:11:27.243860
14550,B100045406,M,inchon,1993,20000,28,固去,14550,2018-09-21 11:11:27.243860
14551,B100048948,M,seoul,1981,68000,40,扁去,14551,2016-09-22 11:11:27.243860
14552,B100081644,M,gangwon,1990,45000,31,扁去,14552,2020-01-18 11:11:27.243860
14553,B100084419,M,seoul,1969,28000,52,扁去,14553,2016-04-28 11:11:27.243860
14554,B100044661,F,gyunggi,1993,68000,28,固去,14554,2017-03-27 11:11:27.243860
14555,B100048108,F,seoul,1984,86000,37,固去,14555,2017-07-13 11:11:27.243860
14556,B100071328,F,gangwon,1973,73000,48,扁去,14556,2017-10-27 11:11:27.243860
14557,B100086632,F,gyunggi,1976,23000,45,扁去,14557,2020-04-06 11:11:27.243860
14558,B100034144,M,gyunggi,1983,25000,38,扁去,14558,2017-04-04 11:11:27.243860
14559,B100071620,F,seoul,1987,56000,34,扁去,14559,2020-01-30 11:11:27.243860
14560,B100036289,F,gyunggi,1978,83000,43,扁去,14560,2017-11-25 11:11:27.243860
14561,B100094026,F,gyunggi,1990,58000,31,固去,14561,2020-09-12 11:11:27.243860
14562,B100065962,F,seoul,1984,66000,37,扁去,14562,2016-05-27 11:11:27.243860
14563,B100072670,M,seoul,1983,28000,38,扁去,14563,2017-07-29 11:11:27.243860
14564,B100045212,F,seoul,1997,26000,24,扁去,14564,2018-01-24 11:11:27.243860
14565,B100096922,F,seoul,1992,71000,29,固去,14565,2017-05-20 11:11:27.243860
14566,B100032183,F,inchon,1980,23000,41,扁去,14566,2017-10-12 11:11:27.243860
14567,B100074193,F,inchon,1991,43000,30,固去,14567,2017-02-15 11:11:27.243860
14568,B100079767,M,seoul,1981,48000,40,扁去,14568,2019-01-26 11:11:27.243860
14569,B100089918,F,gyunggi,1976,23000,45,固去,14569,2016-05-08 11:11:27.243860
14570,B100069796,F,gyunggi,1990,43000,31,固去,14570,2018-03-26 11:11:27.243860
14571,B100002558,M,inchon,1984,25000,37,扁去,14571,2019-04-04 11:11:27.243860
14572,B100021009,M,gyunggi,1981,70000,40,扁去,14572,2016-09-16 11:11:27.243860
14573,B100056260,F,inchon,1997,51000,24,固去,14573,2016-07-29 11:11:27.243860
14574,B100063311,M,seoul,1996,51000,25,固去,14574,2017-04-16 11:11:27.243860
14575,B100028185,F,seoul,1986,86000,35,扁去,14575,2018-08-23 11:11:27.243860
14576,B100082657,F,gyunggi,1994,48000,27,固去,14576,2020-02-16 11:11:27.243860
14577,B100044290,F,seoul,1980,86000,41,扁去,14577,2018-01-08 11:11:27.243860
14578,B100009837,M,seoul,1990,53000,31,固去,14578,2017-04-30 11:11:27.243860
14579,B100078320,M,gyunggi,1985,70000,36,扁去,14579,2016-09-03 11:11:27.243860
14580,B100068704,F,seoul,1994,54000,27,固去,14580,2019-06-27 11:11:27.243860
14581,B100086245,M,inchon,1990,20000,31,固去,14581,2016-03-21 11:11:27.243860
14582,B100088974,M,gyunggi,1983,50000,38,扁去,14582,2018-03-10 11:11:27.243860
14583,B100032996,F,seoul,1977,46000,44,扁去,14583,2019-01-08 11:11:27.243860
14584,B100073989,M,gyunggi,1976,55000,45,扁去,14584,2018-03-17 11:11:27.243860
14585,B100088628,F,inchon,1999,23000,22,固去,14585,2020-04-05 11:11:27.243860
14586,B100046057,F,seoul,1996,71000,25,固去,14586,2017-04-10 11:11:27.243860
14587,B100045145,F,gyunggi,1991,58000,30,固去,14587,2017-06-11 11:11:27.243860
14588,B100040383,M,seoul,1991,48000,30,固去,14588,2019-09-25 11:11:27.243860
14589,B100046231,M,gyunggi,1990,40000,31,固去,14589,2016-04-20 11:11:27.243860
14590,B100039499,M,gyunggi,1966,75000,55,扁去,14590,2019-03-28 11:11:27.243860
14591,B100000712,F,inchon,1981,73000,40,扁去,14591,2017-12-04 11:11:27.243860
14592,B100078410,F,gyunggi,1961,68000,60,扁去,14592,2020-01-29 11:11:27.243860
14593,B100002673,M,gangwon,1982,55000,39,扁去,14593,2019-01-04 11:11:27.243860
14594,B100077567,F,inchon,1981,23000,40,扁去,14594,2019-10-11 11:11:27.243860
14595,B100014161,F,seoul,2000,46000,21,固去,14595,2020-03-17 11:11:27.243860
14596,B100049813,F,gangwon,1979,43000,42,扁去,14596,2019-06-26 11:11:27.243860
14597,B100009049,M,gangwon,1965,70000,56,扁去,14597,2016-11-24 11:11:27.243860
14598,B100097813,M,inchon,1983,25000,38,扁去,14598,2016-08-13 11:11:27.243860
14599,B100091967,F,seoul,1991,66000,30,固去,14599,2017-09-09 11:11:27.243860
14600,B100094807,F,seoul,1990,21000,31,固去,14600,2016-09-07 11:11:27.243860
14601,B100035274,F,seoul,1978,51000,43,扁去,14601,2017-07-22 11:11:27.243860
14602,B100056445,M,gyunggi,1977,45000,44,扁去,14602,2019-07-03 11:11:27.243860
14603,B100045244,M,gyunggi,1989,70000,32,固去,14603,2020-05-24 11:11:27.243860
14604,B100004527,M,seoul,1992,63000,29,固去,14604,2019-11-16 11:11:27.243860
14605,B100073418,F,seoul,1977,66000,44,扁去,14605,2016-02-12 11:11:27.243860
14606,B100016946,F,gyunggi,1992,63000,29,扁去,14606,2016-10-02 11:11:27.243860
14607,B100018173,F,seoul,1997,46000,24,固去,14607,2016-12-25 11:11:27.243860
14608,B100037874,F,gyunggi,1991,48000,30,固去,14608,2018-07-07 11:11:27.243860
14609,B100087118,M,inchon,1993,40000,28,固去,14609,2020-06-26 11:11:27.243860
14610,B100005663,F,gangwon,1978,23000,43,扁去,14610,2018-07-05 11:11:27.243860
14611,B100007806,F,gyunggi,1980,53000,41,扁去,14611,2018-09-21 11:11:27.243860
14612,B100084819,F,gyunggi,1992,63000,29,固去,14612,2016-07-22 11:11:27.243860
14613,B100029157,M,gyunggi,1990,80000,31,固去,14613,2017-07-15 11:11:27.243860
14614,B100027834,F,seoul,1998,86000,23,固去,14614,2018-11-15 11:11:27.243860
14615,B100017711,M,gyunggi,1984,45000,37,扁去,14615,2019-06-21 11:11:27.243860
14616,B100083031,F,gyunggi,1980,83000,41,扁去,14616,2016-04-15 11:11:27.243860
14617,B100041585,F,seoul,1992,66000,29,固去,14617,2016-11-13 11:11:27.243860
14618,B100037047,M,gyunggi,1990,60000,31,固去,14618,2018-08-18 11:11:27.243860
14619,B100043655,F,inchon,1992,58000,29,固去,14619,2019-01-13 11:11:27.243860
14620,B100023446,M,seoul,1994,63000,27,固去,14620,2019-07-08 11:11:27.243860
14621,B100017748,F,inchon,1995,48000,26,固去,14621,2017-10-26 11:11:27.243860
14622,B100034298,F,seoul,1989,66000,32,固去,14622,2018-05-23 11:11:27.243860
14623,B100063204,M,seoul,1989,63000,32,固去,14623,2016-03-02 11:11:27.243860
14624,B100083510,M,gyunggi,1984,55000,37,扁去,14624,2020-03-17 11:11:27.243860
14625,B100038521,F,gyunggi,1981,43000,40,扁去,14625,2017-01-14 11:11:27.243860
14626,B100093578,F,gyunggi,1989,58000,32,固去,14626,2019-08-28 11:11:27.243860
14627,B100074313,M,seoul,1992,83000,29,扁去,14627,2017-12-06 11:11:27.243860
14628,B100001246,M,inchon,1990,20000,31,固去,14628,2016-10-10 11:11:27.243860
14629,B100081345,M,seoul,1970,28000,51,扁去,14629,2017-03-30 11:11:27.243860
14630,B100089382,F,inchon,1992,58000,29,扁去,14630,2019-04-21 11:11:27.243860
14631,B100014413,M,gyunggi,1984,25000,37,扁去,14631,2016-06-06 11:11:27.243860
14632,B100033415,M,inchon,1984,85000,37,扁去,14632,2018-08-11 11:11:27.243860
14633,B100012462,M,gyunggi,1980,25000,41,扁去,14633,2019-01-12 11:11:27.243860
14634,B100084909,F,seoul,1991,21000,30,固去,14634,2017-12-22 11:11:27.243860
14635,B100025376,F,inchon,1989,78000,32,固去,14635,2019-02-12 11:11:27.243860
14636,B100093916,F,seoul,1995,66000,26,扁去,14636,2017-05-10 11:11:27.243860
14637,B100052260,M,inchon,1992,40000,29,固去,14637,2016-05-04 11:11:27.243860
14638,B100050237,F,gyunggi,1984,48000,37,扁去,14638,2020-01-02 11:11:27.243860
14639,B100070288,M,gyunggi,1990,60000,31,扁去,14639,2018-11-26 11:11:27.243860
14640,B100014549,M,gyunggi,1987,53000,34,扁去,14640,2019-09-03 11:11:27.243860
14641,B100021034,F,gyunggi,1962,43000,59,扁去,14641,2020-05-23 11:11:27.243860
14642,B100011520,M,gyunggi,1990,20000,31,固去,14642,2019-04-02 11:11:27.243860
14643,B100038938,M,inchon,1971,70000,50,扁去,14643,2017-08-13 11:11:27.243860
14644,B100095200,F,gyunggi,1995,73000,26,固去,14644,2017-05-24 11:11:27.243860
14645,B100091861,M,seoul,1992,53000,29,固去,14645,2019-07-07 11:11:27.243860
14646,B100099658,F,inchon,1981,68000,40,扁去,14646,2019-12-07 11:11:27.243860
14647,B100059144,M,seoul,1986,48000,35,扁去,14647,2020-03-04 11:11:27.243860
14648,B100049708,F,seoul,1983,26000,38,扁去,14648,2017-10-31 11:11:27.243860
14649,B100020184,M,seoul,1993,63000,28,固去,14649,2019-12-09 11:11:27.243860
14650,B100054812,F,gyunggi,1982,48000,39,扁去,14650,2017-06-26 11:11:27.243860
14651,B100006939,F,inchon,1997,63000,24,固去,14651,2018-09-24 11:11:27.243860
14652,B100020928,F,seoul,1986,26000,35,扁去,14652,2016-09-07 11:11:27.243860
14653,B100096791,M,inchon,1989,20000,32,固去,14653,2018-12-06 11:11:27.243860
14654,B100005291,M,seoul,1983,78000,38,扁去,14654,2018-01-30 11:11:27.243860
14655,B100008261,F,seoul,1989,21000,32,固去,14655,2020-07-03 11:11:27.243860
14656,B100048791,F,seoul,1963,26000,58,扁去,14656,2017-01-10 11:11:27.243860
14657,B100019152,F,gangwon,1990,58000,31,扁去,14657,2017-11-09 11:11:27.243860
14658,B100063588,M,gangwon,1991,45000,30,固去,14658,2016-08-12 11:11:27.243860
14659,B100038353,F,gyunggi,1990,46000,31,固去,14659,2019-05-13 11:11:27.243860
14660,B100058854,M,seoul,1989,23000,32,固去,14660,2017-02-24 11:11:27.243860
14661,B100002565,F,gangwon,1975,23000,46,扁去,14661,2017-10-13 11:11:27.243860
14662,B100008944,F,gyunggi,1964,23000,57,扁去,14662,2020-08-14 11:11:27.243860
14663,B100044060,F,inchon,1977,83000,44,扁去,14663,2019-03-11 11:11:27.243860
14664,B100057601,F,gyunggi,1994,51000,27,固去,14664,2016-12-28 11:11:27.243860
14665,B100038863,F,seoul,1991,21000,30,固去,14665,2020-10-31 11:11:27.243860
14666,B100073240,F,gyunggi,1976,51000,45,扁去,14666,2018-05-15 11:11:27.243860
14667,B100099558,M,inchon,1964,55000,57,扁去,14667,2017-08-25 11:11:27.243860
14668,B100082391,F,inchon,1964,68000,57,扁去,14668,2019-09-27 11:11:27.243860
14669,B100087220,M,seoul,1995,43000,26,固去,14669,2016-04-05 11:11:27.243860
14670,B100016389,M,gyunggi,1994,20000,27,固去,14670,2019-02-23 11:11:27.243860
14671,B100068389,M,seoul,1990,83000,31,固去,14671,2017-04-03 11:11:27.243860
14672,B100083815,M,seoul,1994,23000,27,固去,14672,2019-03-28 11:11:27.243860
14673,B100083443,M,inchon,1985,53000,36,扁去,14673,2017-10-29 11:11:27.243860
14674,B100056336,M,gyunggi,1981,65000,40,扁去,14674,2016-01-14 11:11:27.243860
14675,B100066926,M,seoul,1982,78000,39,扁去,14675,2016-04-27 11:11:27.243860
14676,B100042465,M,seoul,1984,78000,37,扁去,14676,2020-09-25 11:11:27.243860
14677,B100095312,M,seoul,1991,83000,30,固去,14677,2018-07-04 11:11:27.243860
14678,B100050290,F,seoul,1988,51000,33,扁去,14678,2019-01-31 11:11:27.243860
14679,B100031238,M,inchon,1967,55000,54,扁去,14679,2017-04-02 11:11:27.243860
14680,B100038792,F,inchon,1992,18000,29,固去,14680,2019-03-11 11:11:27.243860
14681,B100049482,M,seoul,1986,28000,35,扁去,14681,2017-02-24 11:11:27.243860
14682,B100003467,F,gyunggi,1972,43000,49,扁去,14682,2019-08-10 11:11:27.243860
14683,B100094172,M,inchon,1983,70000,38,扁去,14683,2020-06-27 11:11:27.243860
14684,B100055402,M,inchon,1992,60000,29,扁去,14684,2018-06-06 11:11:27.243860
14685,B100045428,M,seoul,1999,23000,22,固去,14685,2017-10-21 11:11:27.243860
14686,B100098949,M,gyunggi,1981,45000,40,扁去,14686,2018-05-14 11:11:27.243860
14687,B100086646,F,inchon,1984,48000,37,扁去,14687,2016-04-29 11:11:27.243860
14688,B100002063,F,inchon,1991,78000,30,固去,14688,2016-11-11 11:11:27.243860
14689,B100026800,M,seoul,1981,28000,40,扁去,14689,2018-03-30 11:11:27.243860
14690,B100060047,F,inchon,1991,63000,30,扁去,14690,2018-10-23 11:11:27.243860
14691,B100021422,F,gyunggi,1995,43000,26,固去,14691,2017-09-28 11:11:27.243860
14692,B100077955,F,inchon,1994,51000,27,固去,14692,2016-11-11 11:11:27.243860
14693,B100043344,M,seoul,1981,73000,40,扁去,14693,2018-11-25 11:11:27.243860
14694,B100015015,M,inchon,1970,70000,51,扁去,14694,2019-05-13 11:11:27.243860
14695,B100059348,F,gyunggi,1992,18000,29,固去,14695,2019-07-25 11:11:27.243860
14696,B100086056,F,seoul,1997,76000,24,固去,14696,2016-12-09 11:11:27.243860
14697,B100014110,F,gangwon,1991,58000,30,固去,14697,2018-01-01 11:11:27.243860
14698,B100042137,F,gyunggi,1992,46000,29,固去,14698,2018-04-25 11:11:27.243860
14699,B100026580,M,inchon,1996,48000,25,扁去,14699,2018-01-07 11:11:27.243860
14700,B100010419,M,gyunggi,1989,50000,32,固去,14700,2018-09-23 11:11:27.243860
14701,B100071615,M,inchon,1982,25000,39,扁去,14701,2018-01-09 11:11:27.243860
14702,B100036383,F,gyunggi,1995,51000,26,固去,14702,2019-08-16 11:11:27.243860
14703,B100091891,M,gyunggi,1990,40000,31,固去,14703,2018-10-15 11:11:27.243860
14704,B100055684,M,seoul,1987,68000,34,扁去,14704,2019-12-01 11:11:27.243860
14705,B100068354,F,inchon,1996,23000,25,固去,14705,2018-03-03 11:11:27.243860
14706,B100069768,F,gangwon,1973,48000,48,扁去,14706,2020-04-07 11:11:27.243860
14707,B100081427,M,seoul,1979,78000,42,扁去,14707,2019-07-04 11:11:27.243860
14708,B100036343,M,seoul,1968,73000,53,扁去,14708,2018-12-06 11:11:27.243860
14709,B100085621,M,gyunggi,1989,48000,32,固去,14709,2018-04-24 11:11:27.243860
14710,B100000445,M,seoul,1992,43000,29,固去,14710,2018-08-12 11:11:27.243860
14711,B100061120,M,inchon,1990,60000,31,固去,14711,2019-11-04 11:11:27.243860
14712,B100074654,F,gyunggi,1995,63000,26,固去,14712,2016-09-04 11:11:27.243860
14713,B100065806,M,gangwon,1979,50000,42,扁去,14713,2017-05-14 11:11:27.243860
14714,B100080150,M,gangwon,1989,70000,32,固去,14714,2016-12-10 11:11:27.243860
14715,B100064455,M,seoul,1985,53000,36,扁去,14715,2019-06-10 11:11:27.243860
14716,B100054383,M,gyunggi,1990,60000,31,固去,14716,2016-08-06 11:11:27.243860
14717,B100046752,F,seoul,1997,71000,24,固去,14717,2020-01-02 11:11:27.243860
14718,B100067013,M,seoul,1987,73000,34,固去,14718,2019-05-31 11:11:27.243860
14719,B100039901,M,inchon,1994,60000,27,固去,14719,2018-12-15 11:11:27.243860
14720,B100058180,M,gyunggi,1993,40000,28,扁去,14720,2018-08-07 11:11:27.243860
14721,B100055977,M,seoul,1991,83000,30,固去,14721,2017-03-22 11:11:27.243860
14722,B100093050,M,seoul,1990,83000,31,固去,14722,2019-02-19 11:11:27.243860
14723,B100056390,M,gyunggi,1988,25000,33,固去,14723,2018-01-16 11:11:27.243860
14724,B100097180,M,gyunggi,1981,75000,40,扁去,14724,2016-04-22 11:11:27.243860
14725,B100028259,F,gyunggi,1987,43000,34,固去,14725,2019-02-26 11:11:27.243860
14726,B100014814,M,inchon,1966,70000,55,扁去,14726,2020-01-26 11:11:27.243860
14727,B100042879,F,seoul,1990,21000,31,固去,14727,2017-03-21 11:11:27.243860
